reviewId,userName,score,at,content,thumbsUpCount,appVersion,replyContent,repliedAt
494d1cd7-8db7-4adb-adb3-710e99da8ff0,Neelu kmk Yadav,5,2026-01-04 15:20:34,exllent,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-04 15:22:43
157f8684-aa92-47e9-b3ad-468d8eaa1482,Amal Mahanta,3,2026-01-04 15:15:09,good,0,4.99.0,"We extend our gratitude for reviewing us. However, we do understand that there is room for improvement to achieve a 5-star from you. We look forward to hearing from you via mail addressed to swiggysocial@swiggy.in from your registered email address.",2026-01-04 15:22:44
c1ccd40b-a73d-4615-8167-0b08aae24b1a,Ashutosh,4,2026-01-04 15:12:25,happy happy happy,0,4.99.0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",2026-01-04 15:22:44
01a3feb7-12d0-4cd6-9bcc-1b3be761e5c0,Sajan Kumar,5,2026-01-04 15:09:32,excellent app,0,4.99.0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2026-01-04 15:12:28
c00ab0fe-f2ef-4440-be9b-49fbd1e4e000,Santosh Kumar,4,2026-01-04 15:01:05,Bahut badhiya,0,4.93.2,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-04 15:02:43
12d4c177-6c4c-4e99-9e85-574b5ff52d8d,Meenakshi Vijay,4,2026-01-04 15:01:00,nice,0,4.99.0,Hey there! Such a bliss! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,2026-01-04 15:02:42
18164cd4-4ff7-4693-a3cc-a98ae21a0c00,subeesh vkrishnankutty,5,2026-01-04 14:56:54,good,0,4.99.0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2026-01-04 15:02:42
47fc97c5-f2cd-4573-ba76-39ddcd8aa86b,Ravi Srivastava,5,2026-01-04 14:56:27,very good test 👍,0,4.99.0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2026-01-04 15:02:44
26250cb9-b9d1-436f-b81e-95e5492f26e9,Suvarna Mohite,1,2026-01-04 14:56:18,bad response,0,,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2026-01-04 15:02:44
94e267f0-6bce-4bcd-8afc-909e1adcaab2,Raghu S,5,2026-01-04 14:55:32,good,0,4.99.1,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2026-01-04 15:02:41
8c8aefab-248c-495a-af27-1b7a1bc8624a,Chenna Abhi,5,2026-01-04 14:55:19,good,0,4.99.0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2026-01-04 15:02:41
8623a9d4-0a4d-411b-8baa-c487a153a6b8,Ayush Sahu,3,2026-01-04 14:52:58,nice affordable,0,4.99.0,"We extend our gratitude for reviewing us. However, we do understand that there is room for improvement to achieve a 5-star from you. We look forward to hearing from you via mail addressed to swiggysocial@swiggy.in from your registered email address.",2026-01-04 15:02:43
c0718c4c-7e56-4f8f-bf69-b2a88ff95db0,Vikash Pratibha,5,2026-01-04 14:52:41,very good,0,4.99.0,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,2026-01-04 15:02:45
09a67ec9-5745-43d4-a1aa-658a6b9811e2,Harish Sonwal,1,2026-01-04 14:50:30,Very poor service in case you are getting any delivery issue resolved. like even after waiting for 3 hours the Order gets cancelled and you do not get anything in return for your inconvenience.,0,4.99.0,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed.,2026-01-04 14:52:33
fef5f75b-2d3b-44b9-a084-79de43cd70f2,SIMRAN MOHANTY,5,2026-01-04 14:50:14,"i love both Swiggy and Instamart , absolutely lovely job and food",0,4.99.0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2026-01-04 14:52:34
b3b89715-dd3c-4c14-93f0-f8c6ade8d1e1,Lavanya Talkeri,4,2026-01-04 14:47:27,but too late they will deliver,0,4.99.0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-04 14:52:33
deb192a4-dcf2-4443-8b69-1d2ef8c81b47,OP YASH BOSS,1,2026-01-04 14:46:07,good,0,4.99.0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2026-01-04 14:52:35
7b9fde3b-130f-4883-a3ce-f119de8c6030,Saibajeet Dey,1,2026-01-04 14:44:35,Swiggy one free delivery provided upto 7km. but when searching food the KM distance not shown cleverly. as a example search 99 store. not showing KM which depends delivery charges. after choose some food then huge delivery charges add total bill. after searching restaurant details then this shows the actual K.M. The U.I is very bad. Where zomato provided 10KM for free delivery. Swiggy only 7KM. very bad experience,0,4.99.0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2026-01-04 14:52:32
5dbddaa2-7821-4db8-b7c2-61c26d2dc68a,Anuj Verma,1,2026-01-04 14:40:34,order lene ke baad bataungq,0,4.99.0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2026-01-04 14:42:39
388390ee-9552-4646-b34b-9595ca777353,surya renikuntla,5,2026-01-04 14:39:20,very good service,0,4.99.0,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2026-01-04 14:42:41
3506462e-f54d-4295-a095-b3f573f00c64,vivek “Kumar” pandey,4,2026-01-04 14:37:58,very good,0,4.99.0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",2026-01-04 14:42:41
e9ee0e38-c6ed-4cf1-9f09-e40833781e83,Felix,4,2026-01-04 14:36:27,"service good, but price are overrated",0,4.99.0,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then 😊",2026-01-04 14:42:41
4345e10a-6711-4b99-880a-4a4251aedcea,Abu bakkar _24,5,2026-01-04 14:34:39,Good Mam,0,4.93.4,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2026-01-04 14:42:40
a4dca9f3-9fef-4525-b1ad-1055fe26d65c,Vishal Bhunje,5,2026-01-04 14:31:25,good,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-04 14:32:26
cb92b153-e518-43e8-8ee7-fd4245256f0c,Yashlok Yadav,5,2026-01-04 14:30:31,nice,0,4.99.0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2026-01-04 14:32:25
3ce6974e-f106-4e4e-846b-44c716b3d6c5,Sonali Mahanta,5,2026-01-04 14:30:14,you should treat ur delivery agent or delivery boys in a well manner....remember alwaysss,0,4.99.0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-04 14:32:24
9988d289-2351-4331-ab09-0b95440d2bad,dimple kumar Kota,5,2026-01-04 14:25:40,I want fast order,0,4.96.4,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-04 14:32:26
c21e2fed-d604-46ad-9558-c9291d5cc1c6,Hari Narayana,1,2026-01-04 14:24:22,I have ordered from Nila fast food Erode for Rs.150/- order (In restaurant) I have paid 220 in Swiggy their commited deliver time was 1.55pm but till 2.20pm they have not delivering the order and while calling delivery person he is saying that he is having multiple order it will take another 15mins .my aged father waiting for food on hungry..Nowadays Swiggy is Just a SCAM.. worst don't depend on Swiggy for urgency and this is not the first time I am facing this,0,4.99.1,"We sincerely apologize for the inconvenience you are experiencing. Please provide us with the order ID by sending an email to swiggysocial@swiggy.in, so that we may assist you in resolving this matter promptly.
",2026-01-04 14:55:16
bfe13c73-7341-4fce-a251-8430eba931af,Rajanna Songs,4,2026-01-04 14:20:51,super,0,4.99.0,Hey there! Such a bliss! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,2026-01-04 14:22:49
6b9e5529-dd6f-4bab-88ce-80af59264d23,Mohd Alam,5,2026-01-04 14:19:55,very very happy and very good,0,4.99.0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2026-01-04 14:22:49
a2b81d76-f9ec-472c-9b3e-ecfd4cd6d28d,Ajo Joy,1,2026-01-04 14:18:57,"instamart shows high discount % even when there are no items matching that discount. As a developer and user, the apl should show the active highest discount % available. intead of marking 70%, 50%",10,4.99.0,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2026-01-04 14:22:48
daff546b-8cec-4362-9db4-5433eb3d42bd,Nani Madhu,5,2026-01-04 14:17:20,super,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-04 14:22:47
2235dedb-10c9-4523-8734-da32023a2924,Aja Ahamed,5,2026-01-04 14:16:49,thank you 👍,0,4.99.0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2026-01-04 14:22:50
b639d9fc-6b95-4e4b-81fb-b16af21d0966,RN Ravi Kumar,5,2026-01-04 14:15:38,so nice,0,4.99.0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2026-01-04 14:22:47
167b9b69-8ecf-4f93-a078-21a8b38658b7,Palla Bhaskar,4,2026-01-04 14:15:08,good,0,4.99.1,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",2026-01-04 14:22:49
a9f45051-de60-4907-8f61-9d494b1d5520,Sowjanya Alamanda,1,2026-01-04 14:12:51,The agent can't even solve the problems properly...I even reported but no use I want to resolve my problem,0,4.99.0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2026-01-04 14:13:10
689420cc-83d0-443b-97fd-b34d5e288252,Sufiyan MD,5,2026-01-04 14:12:24,good,0,4.99.0,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2026-01-04 14:13:07
0bd3b5fd-2d1a-47ec-9829-7c2e0fbd549e,Sushant Rao,1,2026-01-04 14:11:38,now a days it shows eg. 20 mins delivery and takes 40 mins for actual delivery..... it will show reaching in 4 mins and it takes 20 mins and will show 4 mins for 20 mins... kindly improve this..... rest it's good,0,4.99.0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2026-01-04 14:13:09
461a0df0-d9c0-4a81-a46e-e6815f0d26fb,selvi saravanan,5,2026-01-04 14:10:58,super 👌,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-04 14:13:09
8f392a27-93f7-4d7e-acb3-186500b60f73,Bhavani Shankar,5,2026-01-04 14:10:47,super,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-04 14:13:07
c189cefb-563f-49e6-ab2e-7603b698dec6,Devapriya Ayyanar,1,2026-01-04 14:10:34,rate,0,4.99.0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",2026-01-04 14:13:08
749caeb5-4ce5-4b36-8c70-0366eb6e6107,Siri Sirisha,5,2026-01-04 14:05:16,super,0,4.99.1,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2026-01-04 14:13:07
4ea7a715-69a7-438e-a8d3-7087a97a8aac,G Ganesh,5,2026-01-04 14:04:56,wonderful service,0,4.6.1,"Thank you for your excellent rating. Your feedback serves as a strong motivation for us to continue delivering exceptional service, which is our ongoing commitment. We hope you continue to enjoy Swiggy. 🧡
",2026-01-04 14:53:53
1b5de08b-0d5d-4aed-9497-c6546d3dfcff,Rock Samim,1,2026-01-04 14:03:47,no oder found,0,,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2026-01-04 14:13:05
207cc412-2360-4b94-99f7-7960ff49df1f,Jitender Kumar,5,2026-01-04 14:01:24,app service was very good 👍,0,4.99.0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2026-01-04 14:02:56
47228a32-c2de-4483-8469-adce12ad20e4,sourav S,5,2026-01-04 14:00:49,😊👍,0,4.99.0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2026-01-04 14:02:57
2102d604-d354-4b06-b54c-e1b1a629a81a,Rachit Patel,5,2026-01-04 13:49:24,nice service,0,4.99.0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2026-01-04 13:53:11
c9704f4c-ce6d-4f95-a115-be89ffd0f125,ahmed taj,5,2026-01-04 13:49:22,good,0,4.99.0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2026-01-04 13:53:10
ec1a0c5f-5957-46fa-ae24-3ad57c246a06,Pupul Pupul,1,2026-01-04 13:48:08,very bad app worst app,0,,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2026-01-04 13:53:10
2cc5fb60-3391-4ada-8ee2-b849e5854359,Ritika Tiwari,1,2026-01-04 13:47:14,good,0,4.99.0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",2026-01-04 13:53:09
5e2982b4-899d-4528-9931-36b10f548b8b,Monu Kumar,5,2026-01-04 13:45:33,good,0,4.99.0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2026-01-04 13:53:09
67951a30-2706-454f-aa04-5d8cc99e60cc,Sameer Husain,1,2026-01-04 13:38:41,bekar ak dam,0,4.99.0,"We sincerely apologize for the inconvenience you are experiencing. Please provide us with the order ID by sending an email to swiggysocial@swiggy.in, so that we may assist you in resolving this matter promptly.
",2026-01-04 13:57:09
0167beae-e165-4400-9c77-909716281c11,Vaishnavi Patangray,4,2026-01-04 13:35:10,good,0,4.99.0,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-04 13:42:30
7a0c3f02-f62b-4a17-b54e-0e2c4059bad7,Shiva Ommi,4,2026-01-04 13:34:56,good,0,4.99.0,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then. 😊",2026-01-04 13:42:28
06bf8df6-b116-4c82-a322-93517ade4514,Bitto Yadav,5,2026-01-04 13:34:07,it's very yummy 😋😋,0,4.99.0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2026-01-04 13:42:29
613d7f3b-e8da-473d-a4a0-f40aa134f6d9,BHAGYASHREE NATIKAR,1,2026-01-04 13:30:18,when pay through Navi UPI then not take payment option so it is very worst service,0,,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",2026-01-04 13:32:41
6294aa25-355f-42b0-a588-256d8f97521c,Anay Mathur,1,2026-01-04 13:28:25,price increase after payment,0,4.96.4,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,2026-01-04 13:32:41
5d419003-3def-42e9-948c-89d8b9cd2cc7,Arunkumar Arun,5,2026-01-04 13:26:52,very good,0,4.91.1,"Thank you for your excellent rating. Your feedback serves as a strong motivation for us to continue delivering exceptional service, which is our ongoing commitment. We hope you continue to enjoy Swiggy. 🧡
",2026-01-04 13:57:26
baeb4db5-3671-423c-9552-acd8b58ac369,Sahil Rewale,3,2026-01-04 13:24:14,good,0,,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-04 13:32:42
748273ba-b0e7-4ecf-82d4-e0f8ad625fc5,Johnthimothy Johnthimothi,5,2026-01-04 13:23:02,good one,0,4.99.1,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-04 13:32:41
3f6fdf8b-bc91-45bc-b321-6d6e8029ce26,Pavan Kalyan Kovvali,5,2026-01-04 13:21:29,good,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-04 13:22:47
1432aa27-b066-4664-84e4-730c9bc3b459,Prudvi Vadhi,1,2026-01-04 13:18:42,"Worst Customer service, I reached out to some of the agents in Customer service. But everyone is doing copy paste work job in that. I think swiggy guys know only copy paste work. They don't know how to chat with customers. Just copying statements from notes and pasting in chat box. But they won't resolve the issue. Instead of hiring agents, Develop a AI bot model to send this copy paste messages, Even that is better than your agents.",0,4.99.0,"Hey there, we would like to understand the miss in delivering the order within the promised timeline. Please share your order ID by writing to us at swiggysocial@swiggy.in from your registered email ID to have this checked further.",2026-01-04 13:22:47
2d451d1a-49d1-4771-8058-1a3d6d5be896,Ashish kumar,1,2026-01-04 13:18:35,every price inflated on 2X,0,4.99.0,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2026-01-04 13:22:45
104c5ae4-196b-42ee-9f84-048de76c26d1,shanu gupta,5,2026-01-04 13:17:49,thanks swiggy,0,4.95.1,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2026-01-04 13:22:46
1dc56a44-bc1c-4a63-9e66-dde8ff4ff667,VIVEK UNNI,5,2026-01-04 13:12:28,good service i am very happy ❤‍🩹❤‍🩹💕💕🔥🔥,0,4.94.0,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,2026-01-04 13:13:08
c46b0b44-707b-453d-a579-fb6b05fa44c3,Donald Johnson,1,2026-01-04 13:10:16,"If someone's need food on time , so don't order from swiggy",0,,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2026-01-04 13:13:08
7511c952-a067-4639-8667-627fe2bfcd5c,Indrajith jith,5,2026-01-04 13:08:25,super ✨✨🔥,0,4.95.3,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-04 13:13:07
33f6145f-2617-4e47-a493-c1ad92a15265,amit khaire,5,2026-01-04 13:07:18,good,0,4.99.0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2026-01-04 13:13:09
e46f8b82-d173-4d2e-8ba3-5c65123c3628,Barathvilram 001,5,2026-01-04 13:06:55,food late,0,,"Hey there, thanks for your valuable feedback. Please elaborate more on the issue by dropping an email at swiggysocial@swiggy.in, so we can assist you better.",2026-01-04 13:13:07
4d96a057-1f9a-454c-ae25-a51a93462979,jeevan kumar,5,2026-01-04 13:06:52,Best food delivery partner,0,4.99.0,"Thank you for your excellent rating. Your feedback serves as a strong motivation for us to continue delivering exceptional service, which is our ongoing commitment. We hope you continue to enjoy Swiggy. 🧡
",2026-01-04 13:57:58
d7b87aa1-bcf2-4f47-b26d-16796ee9b02d,sarath santhosh,5,2026-01-04 13:06:30,chuff,0,4.96.1,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-04 13:13:07
b60e81f2-407d-45a6-8158-8e6482a1f77b,CHAITANYA KUMAR KOTHA,2,2026-01-04 13:02:01,in Instamart section they increased the purchase amount for free delivery used to be free delivery above 99 but now it's 16 above 199 and we live in tenali it's not that far from place to place infact blinkit is offering free delivery above 199 so it's better than you i liked your offers so if you ever change your mind about free delivery let me know I will use your app again until then Good Bye ....,0,4.99.0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2026-01-04 13:03:22
c0a05913-5d72-4122-a622-8f736dfe8470,Ansh Nagiya,1,2026-01-04 13:01:32,very poor customer support,0,,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,2026-01-04 13:03:24
619303b0-389c-49f1-96a0-212651491192,Puja Dutta,5,2026-01-04 13:01:23,very nice,0,4.99.0,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",2026-01-04 13:03:19
d94d0833-802a-4871-bea7-0d873734961c,Kehksha Mewati,4,2026-01-04 13:00:41,best,0,4.99.0,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then. 😊",2026-01-04 13:03:23
784cab51-bcbb-4417-91a4-ea8a7b7ff065,Ranjaya Sahu,5,2026-01-04 13:00:27,good service,0,,We are happy to hear such positive feedback. 🙂,2026-01-04 13:03:21
97755e97-3d74-43ad-a092-6932595d994b,gopi krishna,1,2026-01-04 13:00:27,worest app too much of tax costs,0,4.99.0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2026-01-04 13:03:22
a3df55bd-6de5-422e-a533-ad557960b544,Gowthami Gowthami,5,2026-01-04 13:00:01,goodd goodddd,0,4.99.0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2026-01-04 13:03:19
fa7d574d-c742-4b32-bd7b-556ec8b2c081,Țãñųj ķűmãř S,4,2026-01-04 12:59:47,it was to helpfull . they brought it and give it within 10 minutes. it was too easy to very easy to use and very helpful.,0,,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-04 13:03:25
8dec2a4c-3125-46bf-9fa3-8c380b4a5d51,Ankur yadav Ankur yadav,5,2026-01-04 12:59:39,nice 👍👍👍,0,4.96.4,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2026-01-04 13:03:20
053272c4-1590-43cc-8568-e834570acafa,NEERAJ VINOD M,1,2026-01-04 12:59:35,"only for good for first few purchase,other apps are better in long term.",0,4.99.0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2026-01-04 13:03:21
f8a10e2c-bade-44f2-8457-626f6e0aaf4c,Apsal Ahamed,1,2026-01-04 12:59:12,worst company don't waste your time,0,4.99.0,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,2026-01-04 13:03:19
7571761b-610e-4099-b4a2-c6f2dfa249d0,prasad s,5,2026-01-04 12:57:39,ഗുഡ്,0,4.98.0,"Thank you for your excellent rating. Your feedback serves as a strong motivation for us to continue delivering exceptional service, which is our ongoing commitment. We hope you continue to enjoy Swiggy. 🧡
",2026-01-04 14:02:21
a3037bfa-3c5f-4f34-b3a7-c89da1c6e191,Lalit Prajapat,5,2026-01-04 12:56:06,best,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-04 13:03:23
fa57ff87-7af6-4017-ade8-237f744cf717,Anil Diwakar,1,2026-01-04 12:52:00,Very bad service Badshah khana Deti Hai sabse ghatiya Company hai yah cal complaint Karunga is company ke khilaf FIR,0,4.99.1,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2026-01-04 12:53:46
e5b43cec-162c-4940-a638-5dbd1ec1f259,STEPHEN KIRAN KUMAR CH,5,2026-01-04 12:49:37,good,0,4.99.0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2026-01-04 12:53:45
3d295e6c-0f0a-44f6-843c-2f89eede9410,abhe,5,2026-01-04 12:48:27,👍,0,4.99.0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2026-01-04 12:53:46
a89481ff-0505-4b34-8a3a-fe8956e0eda7,Sushmitha Sushmi,5,2026-01-04 12:47:40,super,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-04 12:53:46
14fcc5d8-ff4f-404c-96b1-492011b2e3e6,Siri E,4,2026-01-04 12:45:58,great job,0,4.99.0,Hey there! Such a bliss! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,2026-01-04 12:53:45
8ad2c20e-33e4-44db-89d7-d7812ec58c07,Pittala Srikanth,5,2026-01-04 12:41:05,super,0,4.99.0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2026-01-04 12:43:28
40b0ba3c-ada6-4eee-b25a-1a3cf4422ecc,MAHESH KATHERAGANDLA,5,2026-01-04 12:39:24,super 👍,0,4.99.0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2026-01-04 12:43:29
2c72ab70-9397-40cf-bfd9-69d9b1c56bcc,Sagas K Santhosh,5,2026-01-04 12:38:17,good,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-04 12:43:31
28527e22-a78c-4ba8-a494-3d4a15250b2f,Samay Pande,5,2026-01-04 12:36:59,nice,0,4.99.0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2026-01-04 12:43:30
68734e42-1ed7-476f-b68c-b1fcfa3daec8,Krishna Holic,5,2026-01-04 12:35:06,i think good about Swiggy,0,4.99.0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2026-01-04 12:43:32
532c2af7-b38e-4693-967e-f61fb3820a18,Sharon Susan Mathew,5,2026-01-04 12:33:42,good,0,4.99.0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2026-01-04 12:43:30
6ac1efff-f837-42e1-8b04-91ee36f03d1a,Senthil Kumar,5,2026-01-04 12:33:34,Good,0,4.99.0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2026-01-04 12:43:29
08fc3df6-a12d-4430-b729-059c91bf6952,Prabhat Ranjan,5,2026-01-04 12:32:49,good,0,4.99.0,"Thank you for your excellent rating. Your feedback serves as a strong motivation for us to continue delivering exceptional service, which is our ongoing commitment. We hope you continue to enjoy Swiggy. 🧡
",2026-01-04 14:00:38
f8f0a02b-0f83-4b38-9f1f-dd6f1efab502,Rimjhim Amy,1,2026-01-04 12:28:54,not with famus hotel or restaurant,0,4.99.0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2026-01-04 12:32:45
